,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
747,3845,VIDT Datalink,VIDT,vidt-datalink,21,2019-04-05T00:00:00.000Z,"['cybersecurity', 'platform', 'services', 'ai-big-data', 'enterprise-solutions', 'collectibles-nfts', 'data-provenance', 'gaming', 'interoperability', 'iot', 'smart-contracts', 'fantom-ecosystem', 'play-to-earn', 'web3', 'bnb-chain']",58501137.0,49428303.18412282,57386799.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfeF4185594457050cC9c23980d301908FE057Bb1'}",748,,,2022-04-21T16:00:00.000Z,0.45129281272888366,4088649.30380579,-10.7308,-0.7164557,0.57253985,5.08714489,-1.79909318,9.03622825,-26.84164484,22306637.972378824,0.0011,26401142.66,2022-04-21T16:00:00.000Z
748,7048,Wing Finance,WING,wing,26,2020-09-16T00:00:00.000Z,"['defi', 'ontology-ecosystem', 'binance-launchpool']",5000000.0,2470064.47020313,3427418.78058595,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a'}",749,,,2022-04-21T16:00:00.000Z,9.005044379824557,4352251.36613297,-22.7429,-0.72323725,1.03236866,-0.0828536,-0.80385133,0.62975022,-20.45719241,22243040.17520702,0.0,45025221.9,2022-04-21T16:00:00.000Z
749,8368,Xeno Token,XNO,xeno-token,4,2021-02-02T00:00:00.000Z,['collectibles-nfts'],2100000000.0,372210897.0,2100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc03a652efbbacfabde37cd66c7a4ff4332f7186c'}",750,,,2022-04-21T16:00:00.000Z,0.05970161982451135,17802703.09749257,20.5159,0.56418245,0.10830138,0.5303726,-9.24415521,-3.48533153,-22.76733661,22221593.467234354,0.0,125373401.63,2022-04-21T16:00:00.000Z
750,4293,PERL.eco,PERL,perlin,24,2019-08-26T00:00:00.000Z,"['binance-launchpad', 'bnb-chain']",,490938908.137,1033200000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeca82185adce47f39c684352b0439f030f860318'}",751,634137270.0,28627999.348907422,2022-04-21T16:00:00.000Z,0.04514479861577513,3062387.93411773,-8.4816,0.42048968,2.16111542,1.49014865,-4.42940925,-4.63054806,-22.62598266,22163338.140493393,0.0011,46643605.93,2022-04-21T16:00:00.000Z
751,2757,Callisto Network,CLO,callisto-network,8,2018-05-22T00:00:00.000Z,"['mineable', 'services']",6500000000.0,3104773221.0,3104773221.0,,752,3145963286.9213543,22367255.462251812,2022-04-21T16:00:00.000Z,0.007109827236458456,40102.39407482,19.2405,-0.25029246,0.28259746,4.98074267,0.5534659,45.9435905,41.29561245,22074401.20969265,0.0,46213877.04,2022-04-21T16:00:00.000Z
752,12727,Doge Dash,DOGEDASH,doge-dash,8,2021-10-14T09:21:15.000Z,"['collectibles-nfts', 'gaming', 'memes', 'doggone-doggerel', 'play-to-earn', 'bnb-chain']",100000000000.0,54046882509.60472,90286721009.31483,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70'}",753,,,2022-04-21T16:00:00.000Z,0.0004077454852415301,1263249.85429226,-7.6071,-3.62039042,7.80109645,115.96461301,129.59059962,46.77902749,24.54849236,22037372.334670745,0.0,40774548.52,2022-04-21T16:00:00.000Z
753,8800,Dora Factory,DORA,dora-factory,26,2021-03-15T00:00:00.000Z,"['dao', 'substrate', 'duckstarter', 'bounce-launchpad', 'okex-blockdream-ventures-portfolio']",,4117424.53359176,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc4171f45EF0EF66E76F979dF021a34B46DCc81d'}",754,,,2022-04-21T16:00:00.000Z,5.351614835599272,4555050.96120381,-25.8594,0.16144642,1.85632633,-1.16350583,-0.2798733,1.47203352,-38.31576232,22034870.218430076,0.0,53516148.36,2022-04-21T16:00:00.000Z
754,7095,Unisocks,SOCKS,unisocks,2,2020-09-18T00:00:00.000Z,"['collectibles-nfts', 'defi']",315.0,302.0,302.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x23b608675a2b2fb1890d3abbd85c5775c51691d5'}",755,,,2022-04-21T16:00:00.000Z,72722.04326958627,22972.43450218,-48.5709,-1.0756888,4.10359937,5.29513239,-11.1434449,-10.95568068,21.96880446,21962057.067415055,0.0,22907443.63,2022-04-21T16:00:00.000Z
755,4074,ScPrime,SCP,scprime,4,2020-02-13T00:00:00.000Z,"['mineable', 'pow', 'blake2b', 'platform', 'distributed-computing', 'filesharing', 'storage']",,41980578.845,46313031.0,,756,,,2022-04-21T16:00:00.000Z,0.5217322981598707,50329.80570631,46.3108,1.46842162,6.12526803,1.37418572,-18.11784947,-45.65500518,-68.62600936,21902623.8788835,0.0,24163004.1,2022-04-21T16:00:00.000Z
756,17241,GPEX,GPX,gpex,3,2022-01-13T11:56:17.000Z,[],1000000000.0,7785806.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3e7804c51a70ba26e904c2e0ab440c5623a8a83f'}",757,50006879.0,140581738.06132725,2022-04-21T16:00:00.000Z,2.811247989728118,128766.53423089,27.0168,0.45190897,-2.39103917,-9.51329416,-3.10561334,18.6844463,29.61802773,21887831.46591312,0.0,2811247989.73,2022-04-21T16:00:00.000Z
757,10047,EPIK Prime,EPIK,epik-prime,15,2021-05-25T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'metaverse', 'animoca-brands-portfolio']",2000000000.0,349547253.0,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75'}",758,,,2022-04-21T16:00:00.000Z,0.06197001342814082,1518780.74643728,188.5575,-0.21760971,-4.70706024,-21.72745716,3.61897606,-49.36115476,-63.30213406,21661447.962179735,0.0,123940026.86,2022-04-21T16:00:00.000Z
758,8387,Auto,AUTO,auto,39,2021-02-03T00:00:00.000Z,"['defi', 'yield-farming', 'amm', 'dex', 'yield-aggregator', 'heco-ecosystem', 'polygon-ecosystem', 'bnb-chain']",80000.0,53002.53352229,53002.53352229,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xa184088a740c695e156f91f5cc086a06bb78b827'}",759,,,2022-04-21T16:00:00.000Z,406.30759358105894,1898380.50449841,-22.7212,-0.31017343,0.14548148,3.10893332,-8.80923155,-11.16030673,-11.28927159,21535331.849141058,0.0,32504607.49,2022-04-21T16:00:00.000Z
759,8202,ZKSpace,ZKS,zkswap,30,2021-01-07T00:00:00.000Z,"['decentralized-exchange', 'scaling', 'amm', 'layer-2', 'rollups']",1000000000.0,197440000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe4815ae53b124e7263f08dcdbbb757d41ed658c6'}",760,,,2022-04-21T16:01:00.000Z,0.10976126116689622,10905538.83676809,226.7694,-1.33790931,18.40082758,12.22356676,6.53465906,-11.28128752,-47.98793329,21671263.40479199,0.0011,109761261.17,2022-04-21T16:01:00.000Z
760,5382,ELYSIA,EL,elysia,10,2020-03-30T00:00:00.000Z,[],6875950600.0,3231133910.431949,6875950600.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2781246fe707bb15cee3e5ea354e2154a2877b16'}",761,,,2022-04-21T16:00:00.000Z,0.006646899937754921,223194.70013044,31.022,-0.76950043,-1.21410921,-2.67898088,-7.7234289,-3.81875229,-30.94907075,21477023.788127936,0.0,45703755.62,2022-04-21T16:00:00.000Z
761,789,Nexus,NXS,nexus,4,2015-01-25T00:00:00.000Z,"['mineable', 'hybrid-pow-npos', 'platform', 'quantum-resistant', 'staking']",78000000.0,73219294.212088,73219294.212088,,762,,,2022-04-21T16:00:00.000Z,0.2917881056531386,954515.13284381,-18.9352,-0.83749476,-0.38113127,5.52780376,0.65832873,3.80942703,-9.93805083,21364519.155404974,0.0011,22759472.24,2022-04-21T16:00:00.000Z
762,16104,PearDAO,PEX,peardao,6,2022-03-13T10:01:45.000Z,"['decentralized-exchange', 'dex']",1000000000.0,52300308.32,1000000000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x6a0b66710567b6beb81A71F7e9466450a91a384b'}",763,52457627.10559777,21423545.87004062,2022-04-21T16:00:00.000Z,0.40839715885193956,1451873.39704693,116.9649,4.94597346,20.30430547,19.05882309,-27.74973654,17.59385938,17.59385938,21359297.324968457,0.0,408397158.85,2022-04-21T16:00:00.000Z
763,8771,GYEN,GYEN,gyen,15,2021-03-10T00:00:00.000Z,[],,2733961999.0,2733961999.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC08512927D12348F6620a698105e1BAac6EcD911'}",764,,,2022-04-21T16:00:00.000Z,0.007765750107019324,146133.85956839,-62.3151,-0.10807723,-0.68794219,-2.16997688,-6.476704,-10.45123151,-11.76977686,21231265.686321016,0.0,21231265.69,2022-04-21T16:00:00.000Z
764,5126,Soda Coin,SOC,soda-coin,3,2020-02-11T00:00:00.000Z,[],,1883526984.4175832,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcaD49C39B72c37B32cEe8b14F33F316D3a8bC335'}",765,,,2022-04-21T16:00:00.000Z,0.011255651819300567,270290.00964513,5.0898,-0.61752117,-0.24868704,-2.82095615,-18.18589474,-32.11292912,-42.21774358,21200323.92886148,0.0,22511303.64,2022-04-21T16:00:00.000Z
765,4704,Banano,BAN,banano,16,2020-01-22T00:00:00.000Z,"['dag', 'memes', 'bnb-chain']",,1350445853.9142385,1918969309.4961,,766,,,2022-04-21T16:00:00.000Z,0.01568098841470613,45229.72325688,-28.7203,-1.61117527,-0.45036034,0.80850225,40.71236274,51.61185704,11.15214998,21176325.7899171,0.0,30091335.51,2022-04-21T16:00:00.000Z
766,7105,Permission Coin,ASK,permission-coin,4,2020-09-18T00:00:00.000Z,[],,16152399488.0,100000000000.0,,767,15411472967.0,20128011.487926316,2022-04-21T16:00:00.000Z,0.0013060407354329893,316613.58444478,19.3278,-0.24042678,-1.40357568,-13.77132891,-4.3082574,-32.35433823,-4.04104803,21095691.70631496,0.0,130604073.54,2022-04-21T16:00:00.000Z
767,3722,TEMCO,TEMCO,temco,2,2019-02-04T00:00:00.000Z,[],6000000000.0,3973256413.0,6000000000.0,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x3b3b30a76d169f72a0a38ae01b0d6e0fbee3cc2e'}",768,,,2022-04-21T16:00:00.000Z,0.005307473021507783,86815.45073411,-12.2049,-0.71079821,0.83088496,-2.50746248,-2.50287224,2.89566611,-11.53888759,21087951.219530284,0.0011,31844838.13,2022-04-21T16:00:00.000Z
768,6470,Hiblocks,HIBS,hiblocks,5,2020-08-10T00:00:00.000Z,[],20000000000.0,9206678425.0,20000000000.0,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0xE06b40df899b9717b4E6B50711E1dc72d08184cF'}",769,9206678425.0,20998630.69205903,2022-04-21T16:00:00.000Z,0.0022808041861263366,693066.80069079,295.8315,-0.75241562,-1.90766569,-7.03872559,-14.60748193,-8.58571355,-28.88402478,20998630.69205903,0.0,45616083.72,2022-04-21T16:00:00.000Z
769,8937,Woonkly Power,WOOP,woonkly-power,16,2021-03-24T00:00:00.000Z,['bnb-chain'],1000000000.0,156732023.47,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaAD483F97f13C6A20B9D05d07c397CE85c42C393'}",770,,,2022-04-21T16:00:00.000Z,0.1329955262877192,7740442.7077895,-5.822,2.74250062,11.14176072,-25.88824725,11.79995561,4.84474586,-26.19263156,20844657.94753181,0.0,132995526.29,2022-04-21T16:00:00.000Z
770,12506,NFTY Network,NFTY,nfty-network,13,2021-10-08T09:22:35.000Z,[],1456240353.0,256258900.61,509684123.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xE1D7C7a4596B038CEd2A84bF65B8647271C53208'}",771,250370203.0,20309428.0971915,2022-04-21T16:00:00.000Z,0.08111759248440399,1807925.48856735,45.4201,-0.1576911,-1.91035555,-3.55090682,-47.83986799,93.29853421,102.60793688,20787105.070183367,0.0,118126711.51,2022-04-21T16:00:00.000Z
771,5626,King DAG,KDAG,king-dag,6,2020-05-26T00:00:00.000Z,[],1000000000.0,54451545.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x95e40e065afb3059dcabe4aaf404c1f92756603a'}",772,,,2022-04-21T16:00:00.000Z,0.38165717528968074,32855.70569038,53.2728,-1.17547517,0.86007971,0.3398252,-0.36660646,-10.13556044,-16.93663916,20781822.85485894,0.0,381657175.29,2022-04-21T16:00:00.000Z
772,8648,ChainGuardians,CGG,chain-guardians,27,2021-03-02T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'polkastarter', 'polygon-ecosystem', 'play-to-earn', 'skyvision-capital-portfolio']",120000000.0,61478209.0,120000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43'}",773,60155995.0,20290372.79269441,2022-04-21T16:00:00.000Z,0.33729593854601536,404330.98425188,-20.8138,-0.42279938,-3.66809269,-5.86744287,-21.0248192,-45.45915432,-45.62371265,20736350.20478309,0.0,40475512.63,2022-04-21T16:00:00.000Z
773,4200,ChainX,PCX,chainx,11,2019-08-01T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem']",21000000.0,12505374.7,12505374.7,,774,,,2022-04-21T16:00:00.000Z,1.6550229941986145,1165208.75800116,60.5025,0.15751601,-4.70186132,-14.78643883,-1.25980695,13.11641757,6.96758272,20696682.6795696,0.0,34755482.88,2022-04-21T16:00:00.000Z
774,1107,PAC Protocol,PAC,pac-protocol,14,2015-11-02T00:00:00.000Z,"['mineable', 'pos', 'pos-30', 'decentralized-exchange', 'filesharing', 'masternodes', 'storage']",50000000000.0,16454714835.930975,16023129469.79202,,775,16454974611.475092,20694579.119369473,2022-04-21T16:00:00.000Z,0.0012576488027479446,67486.76644522,1.2587,0.07189525,7.71477083,7.5254289,2.40761953,-11.79160249,-44.10982005,20694252.412967432,0.0,62882440.14,2022-04-21T16:00:00.000Z
775,2465,BUX Token,BUX,bux-token,7,2020-12-16T00:00:00.000Z,['bnb-chain'],76384000.0,57904773.44943661,76384000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x211ffbe424b90e25a15531ca322adf1559779e45'}",776,,,2022-04-21T16:00:00.000Z,0.3569850058908343,653645.98012086,20.4548,-0.54170828,-2.14949958,-1.46637493,-4.40068656,-7.73818283,-25.61304229,20671135.890954554,0.0011,27267942.69,2022-04-21T16:00:00.000Z
776,10239,SpiritSwap,SPIRIT,spiritswap,62,2021-06-02T00:00:00.000Z,['fantom-ecosystem'],1000000000.0,286578875.6765356,193320736.0,"{'id': 3513, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0x5cc61a78f164885776aa610fb0fe1257df78e59b'}",777,,,2022-04-21T16:00:00.000Z,0.07185831268696372,653605.48177582,28.9566,-0.1204127,4.23508788,-4.3668687,-9.28799236,-22.31135476,-55.22498352,20593074.457842994,0.0,71858312.69,2022-04-21T16:00:00.000Z
777,11423,vEmpire DDAO,VEMP,vempire-ddao,22,2021-08-26T22:25:37.000Z,"['gambling', 'real-estate', 'vr-ar', 'collectibles-nfts', 'defi', 'gaming', 'entertainment', 'sharing-economy', 'staking', 'dao', 'yield-aggregator', 'governance', 'metaverse']",810720000.0,173684290.86524367,810720000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec'}",778,172237994.0,20325271.665947195,2022-04-21T16:00:00.000Z,0.11800689960397004,7331280.70202697,-18.1499,-0.18285939,-0.07126796,13.62865027,130.19182729,55.22794719,11.49448319,20495944.674921542,0.0,95670553.65,2022-04-21T16:00:00.000Z
778,7395,Atari Token,ATRI,atari-token,36,2020-10-30T00:00:00.000Z,"['gambling', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",1975082183.0,1481092185.0,1975082183.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdacD69347dE42baBfAEcD09dC88958378780FB62'}",779,,,2022-04-21T16:00:00.000Z,0.013804190767579334,179515.96538487,-69.5103,-0.33165764,4.98151235,-28.65558095,-33.11371891,-55.63918307,-60.23376076,20445279.066110905,0.0,27264411.24,2022-04-21T16:00:00.000Z
779,11541,Ariva,ARV,ariva,43,2021-09-01T10:41:36.000Z,[],100000000000.0,63060505902.0,93640000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x79c7ef95ad32dcd5ecadb231568bb03df7824815'}",780,,,2022-04-21T16:00:00.000Z,0.0003220995097180464,4639305.83468653,-16.8936,-0.45553043,-1.92349501,-3.82661873,-25.49614374,-16.71571455,-38.15593597,20311758.03360617,0.0,32209950.97,2022-04-21T16:00:00.000Z
780,4283,BitForex Token,BF,bitforex-token,4,2019-08-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments']",,4286881420.782766,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b71bee9d961b1b848f8485eec8d8787f80217f5'}",781,,,2022-04-21T16:00:00.000Z,0.004723449129434019,385891.50601055,-2.2322,-0.37942207,0.47143706,1.53203785,-1.25840853,-11.4271649,-26.90618953,20248866.314983226,0.0,47234491.29,2022-04-21T16:00:00.000Z
781,14603,Lunar,LNR,lunar,6,2021-11-16T06:53:31.000Z,[],1000000000000000.0,784316252349197.8,915194826046517.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x9d4451151a8de5b545a1bc6c8fdeb9d94a2868e1'}",782,783676488730836.8,20232097.69762742,2022-04-21T16:00:00.000Z,2.5816900198694597e-08,2711343.7135987,1.2291,-9.73680444,-9.92637614,-11.46816537,4.69422813,10.01311368,3.86747314,20248614.411113404,0.0,25816900.2,2022-04-21T16:00:00.000Z
782,12115,Orion Money,ORION,orion-money,21,2021-09-24T01:47:22.000Z,['polkastarter'],1000000000.0,80217882.98160343,1000000000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x3dcb18569425930954feb191122e574b87f66abd'}",783,,,2022-04-21T16:00:00.000Z,0.25181339496983524,767550.37212255,49.9787,0.07072316,3.9242469,-3.77213489,-25.03575057,40.38758841,-27.51941746,20199937.45089053,0.0,251813394.97,2022-04-21T16:00:00.000Z
783,10805,Throne,THN,throne,12,2021-07-09T00:00:00.000Z,[],1974198687.0,390752312.6214,1974198687.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2e95cea14dd384429eb3c4331b776c4cfbb6fcd9'}",784,15661186.0,807641.9744627855,2022-04-21T16:00:00.000Z,0.051569655993025404,4882746.58571147,7.314,-1.16671587,-0.15350657,-19.64269321,-48.39730077,-34.78122404,-83.89583922,20150962.340364717,0.0,101808747.15,2022-04-21T16:00:00.000Z
784,5802,SORA,XOR,sora,29,2020-07-02T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem']",,442164.23388674,406855.25444109,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x40FD72257597aA14C7231A7B1aaa29Fce868F677'}",785,,,2022-04-21T16:00:00.000Z,44.84585181118324,488180.84971541,19.1794,-0.52083801,0.41564575,-17.09192644,-33.68112734,-42.16551785,-55.34116449,19829231.709090106,0.001,18245770.45,2022-04-21T16:00:00.000Z
785,2364,TokenClub,TCT,tokenclub,10,2018-01-11T00:00:00.000Z,"['asset-management', 'bnb-chain']",,817902279.4440348,995239500.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7'}",786,,,2022-04-21T16:00:00.000Z,0.024206137962953348,51970725.96392855,-66.1507,-1.62104529,-7.64851854,37.39246267,23.85149681,28.96456015,4.63278021,19798255.41643633,0.001,24090904.64,2022-04-21T16:00:00.000Z
786,8438,Hoge Finance,HOGE,hoge-finance,17,2021-02-12T00:00:00.000Z,"['gaming', 'memes', 'bnb-chain']",1000000000000.0,402276464812.0,402276464812.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfad45e47083e4607302aa43c65fb3106f1cd7607'}",787,,,2022-04-21T16:00:00.000Z,4.859253924059253e-05,114349.58843443,118.3876,-0.20042268,-2.0393322,-8.35723053,-29.72715021,-39.33928467,-55.65896396,19547634.90194395,0.0,48592539.24,2022-04-21T16:00:00.000Z
787,6810,Cyclub,CYCLUB,cyclub,3,2020-09-18T00:00:00.000Z,"['content-creation', 'crowdfunding']",3300000003.0,1314294423.1274152,3300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3b58c52C03ca5Eb619EBa171091c86C34d603e5f'}",788,,,2022-04-21T16:00:00.000Z,0.014817105520037784,619243.65946288,24.7325,-0.22588294,-1.53528616,-9.03837692,-16.49611767,-48.26979108,-74.1180052,19474039.1518761,0.0,48896448.26,2022-04-21T16:00:00.000Z
788,1807,Santiment Network Token,SAN,santiment,7,2017-07-12T00:00:00.000Z,"['asset-management', 'ai-big-data', 'crowdsourcing']",,63293578.95697954,83337000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}",789,,,2022-04-21T16:00:00.000Z,0.30741226753070816,9324.09085505,-7.3979,0.00231367,-0.70314023,13.46475043,37.66375717,52.52073807,29.53286764,19457222.627298996,0.001,25618816.14,2022-04-21T16:00:00.000Z
789,18365,MetagamZ,METAG,metagamz,2,2022-02-24T15:59:43.000Z,"['bullperks-launchpad', 'kommunitas-launchpad']",10000000000.0,10000000000.0,10000000000.0,"{'id': 5805, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x2b0B320B47D8e0DD0E4477cf90c307c7ed984Ad2'}",790,362889252.46589,702274.2196290569,2022-04-21T16:00:00.000Z,0.0019352301421356301,48529.56191825,44.0284,-0.07279759,11.10100158,-19.44890552,-45.60032402,-51.67298364,-51.67298364,19352301.4213563,0.0,19352301.42,2022-04-21T16:00:00.000Z
790,118,ReddCoin,RDD,redd,10,2014-02-10T00:00:00.000Z,"['hybrid-pow-pos', 'scrypt', 'media', 'content-creation']",,30397274955.0,30397274955.0,,791,30399022287.0,19263259.816248227,2022-04-21T16:00:00.000Z,0.0006336802425545795,18130.57839313,-22.953,0.22762792,-28.27209703,-2.37714112,-25.68223098,-14.45077401,-18.50889698,19262152.566482645,0.001,19262152.57,2022-04-21T16:00:00.000Z
791,5634,Fuse Network,FUSE,fuse-network,28,2021-02-01T00:00:00.000Z,['bnb-chain'],,55045523.243774,314655930.553138,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d'}",792,,,2022-04-21T16:00:00.000Z,0.3489899982433327,827225.50932356,-7.4609,-0.15751613,0.89279651,-7.56801209,-7.0818591,-24.40196024,-77.23090402,19210337.060148016,0.0,109811772.65,2022-04-21T16:00:00.000Z
792,1298,LBRY Credits,LBC,library-credits,11,2016-07-07T00:00:00.000Z,"['mineable', 'marketplace', 'content-creation']",1083202000.0,654237214.8800476,767800721.0,,793,,,2022-04-21T16:00:00.000Z,0.029199634731599,20743.93052177,-49.6823,0.30944522,1.65681281,-3.13890137,-4.01837724,-1.93545188,-10.51068599,19103487.702316035,0.001,31629102.74,2022-04-21T16:00:00.000Z
793,3698,Observer,OBSR,observer,2,2019-01-15T00:00:00.000Z,['mineable'],14000000000.0,5547080871.0,14000000000.0,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x3cb6be2fc6677a63cb52b07aed523f93f5a06cb4'}",794,,,2022-04-21T16:00:00.000Z,0.003439613356256458,83244.09555436,50.9923,-1.49826322,-1.53309553,-5.01648145,-10.25403251,-4.17112806,-21.56099226,19079813.452126306,0.0,48154586.99,2022-04-21T16:00:00.000Z
794,8276,Arianee,ARIA20,arianee-protocol,10,2021-01-18T00:00:00.000Z,[],200000000.0,27444281.0,200000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xedf6568618a00c6f0908bf7758a16f76b6e04af9'}",795,25700280.0,17864282.051860265,2022-04-21T16:00:00.000Z,0.6951006779638301,33118.70771694,19.1125,-0.40033024,8.38938068,22.25827723,33.49881541,41.07003237,10.45697255,19076538.329329863,0.0,139020135.59,2022-04-21T16:00:00.000Z
795,7637,Trabzonspor Fan Token,TRA,trabzonspor-fan-token,5,2020-11-10T00:00:00.000Z,"['sports', 'fan-token']",,2356284.0,10000000.0,,796,,,2022-04-21T16:00:00.000Z,8.07347218221546,4324822.5456571,-23.0018,0.1196637,0.67877323,-4.51636759,59.76829856,72.04315938,97.38269536,19023393.327399373,0.0,80734721.82,2022-04-21T16:00:00.000Z
796,2165,ERC20,ERC20,erc20,7,2017-11-09T00:00:00.000Z,"['medium-of-exchange', 'collectibles-nfts', 'defi', 'memes', 'payments', 'ethereum-ecosystem', 'yield-farming', 'bnb-chain']",,1128632512.4217153,12999999994.06,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea'}",797,,,2022-04-21T16:00:00.000Z,0.016811121613120792,734.72695504,-52.46,-0.65190464,-1.41371537,-7.77435628,-46.06395586,-50.49655689,-48.59297937,18973578.42284352,0.0,218544580.87,2022-04-21T16:00:00.000Z
